source_row_id,date,region,product_line,units_shipped,units_returned,gross_sales,discounts,list_price,gross_margin_pct,monthly_subscription_revenue,deferred_delta,shipped_orders,ingested_at
ERP-O-000639,2026-02-23,North,Home,264.19,7.61,686902.24,61821.2,2600.0,0.371,0.0,7555.92,143,2026-02-24T02:00:00+05:30
ERP-O-000640,2026-02-23,South,Apparel,447.38,17.72,648704.19,71357.46,1450.0,0.3331,0.0,7135.75,242,2026-02-24T02:00:00+05:30
ERP-O-000641,2026-02-23,South,Electronics,232.43,5.02,2068636.75,144804.57,8900.0,0.3583,0.0,22755.0,126,2026-02-24T02:00:00+05:30
ERP-O-000642,2026-02-23,South,Home,227.2,6.54,590708.34,53163.75,2600.0,0.3621,0.0,6497.79,123,2026-02-24T02:00:00+05:30
ERP-O-000643,2026-02-23,East,Apparel,319.32,12.65,463021.12,50932.32,1450.0,0.3477,0.0,5093.23,173,2026-02-24T02:00:00+05:30
ERP-O-000644,2026-02-23,East,Electronics,172.93,3.74,1539056.77,107733.97,8900.0,0.2886,0.0,16929.62,93,2026-02-24T02:00:00+05:30
ERP-O-000645,2026-02-23,East,Home,153.89,4.43,400122.06,36010.99,2600.0,0.3455,0.0,4401.34,83,2026-02-24T02:00:00+05:30
ERP-O-000646,2026-02-23,West,Apparel,402.25,15.93,583265.92,64159.25,1450.0,0.3418,0.0,6415.93,217,2026-02-24T02:00:00+05:30
ERP-O-000647,2026-02-23,West,Electronics,227.72,4.92,2026695.65,141868.7,8900.0,0.3672,0.0,22293.65,123,2026-02-24T02:00:00+05:30
ERP-O-000648,2026-02-23,West,Home,209.17,6.02,543845.21,48946.07,2600.0,0.3623,0.0,5982.3,113,2026-02-24T02:00:00+05:30
ERP-O-000649,2026-02-24,North,Apparel,537.38,21.28,779195.86,85711.54,1450.0,0.3497,0.0,8571.15,290,2026-02-25T02:00:00+05:30
ERP-O-000650,2026-02-24,North,Electronics,306.57,6.62,2728441.1,190990.88,8900.0,0.3371,0.0,30012.85,166,2026-02-25T02:00:00+05:30
ERP-O-000651,2026-02-24,North,Home,241.5,6.96,627912.69,56512.14,2600.0,0.3571,0.0,6907.04,131,2026-02-25T02:00:00+05:30
ERP-O-000652,2026-02-24,South,Apparel,435.56,17.25,631560.74,69471.68,1450.0,0.3588,0.0,6947.17,235,2026-02-25T02:00:00+05:30
ERP-O-000653,2026-02-24,South,Electronics,248.12,5.36,2208244.68,154577.13,8900.0,0.3171,0.0,24290.69,134,2026-02-25T02:00:00+05:30
ERP-O-000654,2026-02-24,South,Home,254.08,7.32,660597.66,59453.79,2600.0,0.3325,0.0,7266.57,137,2026-02-25T02:00:00+05:30
ERP-O-000655,2026-02-24,East,Apparel,306.16,12.12,443925.88,,1450.0,0.359,0.0,4883.18,165,2026-02-25T02:00:00+05:30
ERP-O-000656,2026-02-24,East,Electronics,171.32,3.7,1524713.53,106729.95,8900.0,0.3223,0.0,16771.85,93,2026-02-25T02:00:00+05:30
ERP-O-000657,2026-02-24,East,Home,157.1,4.52,408452.49,36760.72,2600.0,0.3514,0.0,4492.98,85,2026-02-25T02:00:00+05:30
ERP-O-000658,2026-02-24,West,Apparel,377.13,14.93,546839.24,60152.32,1450.0,0.3595,0.0,6015.23,204,2026-02-25T02:00:00+05:30
ERP-O-000659,2026-02-24,West,Electronics,242.18,5.23,2155435.47,150880.48,8900.0,0.3211,0.0,23709.79,131,2026-02-25T02:00:00+05:30
ERP-O-000660,2026-02-24,West,Home,212.21,6.11,551752.63,49657.74,2600.0,0.3627,0.0,6069.28,115,2026-02-25T02:00:00+05:30
ERP-O-000661,2026-02-25,North,Apparel,538.4,21.32,780682.14,85875.04,1450.0,0.3786,0.0,8587.5,291,2026-02-26T02:00:00+05:30
ERP-O-000662,2026-02-25,North,Electronics,297.94,6.44,2651681.91,185617.73,8900.0,0.3371,0.0,29168.5,161,2026-02-26T02:00:00+05:30
ERP-O-000663,2026-02-25,North,Home,249.81,7.19,649498.93,58454.9,2600.0,0.3445,0.0,7144.49,135,2026-02-26T02:00:00+05:30
ERP-O-000664,2026-02-25,South,Apparel,428.47,16.97,621285.53,68341.41,1450.0,0.3327,0.0,6834.14,232,2026-02-26T02:00:00+05:30
ERP-O-000665,2026-02-25,South,Electronics,261.15,5.64,2324249.52,162697.47,8900.0,0.3942,0.0,25566.74,141,2026-02-26T02:00:00+05:30
ERP-O-000666,2026-02-25,South,Home,232.69,6.7,604982.03,54448.38,2600.0,0.3209,0.0,6654.8,126,2026-02-26T02:00:00+05:30
ERP-O-000667,2026-02-25,East,Apparel,311.2,12.32,451235.95,49635.95,1450.0,0.3211,0.0,4963.6,168,2026-02-26T02:00:00+05:30
ERP-O-000668,2026-02-25,East,Electronics,179.54,3.88,1597874.93,111851.25,8900.0,0.3408,0.0,17576.62,97,2026-02-26T02:00:00+05:30
ERP-O-000669,2026-02-25,East,Home,163.07,4.7,423990.78,38159.17,2600.0,0.3337,0.0,4663.9,88,2026-02-26T02:00:00+05:30
ERP-O-000670,2026-02-25,West,Apparel,370.45,14.67,537154.2,59086.96,1450.0,0.35,0.0,5908.7,200,2026-02-26T02:00:00+05:30
ERP-O-000671,2026-02-25,West,Electronics,232.37,5.02,2068099.29,144766.95,8900.0,0.3402,0.0,22749.09,126,2026-02-26T02:00:00+05:30
ERP-O-000672,2026-02-25,West,Home,213.27,6.14,554512.53,49906.13,2600.0,0.3499,0.0,6099.64,115,2026-02-26T02:00:00+05:30
ERP-O-000673,2026-02-26,North,Apparel,524.72,20.78,760841.9,83692.61,1450.0,0.3545,0.0,8369.26,284,2026-02-27T02:00:00+05:30
ERP-O-000674,2026-02-26,North,Electronics,310.99,6.72,2767808.33,193746.58,8900.0,0.3753,0.0,30445.89,168,2026-02-27T02:00:00+05:30
ERP-O-000675,2026-02-26,North,Home,252.2,7.26,655711.18,59014.01,2600.0,0.2998,0.0,7212.82,136,2026-02-27T02:00:00+05:30
ERP-O-000676,2026-02-26,South,Apparel,428.06,16.95,620692.0,68276.12,1450.0,0.3657,0.0,6827.61,231,2026-02-27T02:00:00+05:30
ERP-O-000677,2026-02-26,South,Electronics,251.42,5.43,2237640.9,156634.86,8900.0,0.3485,0.0,24614.05,136,2026-02-27T02:00:00+05:30
ERP-O-000678,2026-02-26,South,Home,246.89,7.11,641901.26,57771.11,2600.0,0.3291,0.0,7060.91,133,2026-02-27T02:00:00+05:30
ERP-O-000679,2026-02-26,East,Apparel,303.61,12.02,440230.3,48425.33,1450.0,0.3055,0.0,4842.53,164,2026-02-27T02:00:00+05:30
ERP-O-000680,2026-02-26,East,Electronics,186.35,4.03,1658472.85,116093.1,8900.0,0.3393,0.0,18243.2,101,2026-02-27T02:00:00+05:30
ERP-O-000681,2026-02-26,East,Home,163.0,4.69,423787.88,38140.91,2600.0,0.3281,0.0,4661.67,88,2026-02-27T02:00:00+05:30
ERP-O-000682,2026-02-26,West,Apparel,411.4,16.29,596528.05,65618.09,1450.0,0.3197,0.0,6561.81,222,2026-02-27T02:00:00+05:30
ERP-O-000683,2026-02-26,West,Electronics,225.25,4.87,2004763.47,140333.44,8900.0,0.3351,0.0,22052.4,122,2026-02-27T02:00:00+05:30
ERP-O-000684,2026-02-26,West,Home,210.07,6.05,546191.17,49157.21,2600.0,0.3368,0.0,6008.1,114,2026-02-27T02:00:00+05:30
ERP-O-000685,2026-02-27,North,Apparel,532.66,21.09,772358.75,84959.46,1450.0,0.3521,0.0,8495.95,288,2026-02-28T02:00:00+05:30
ERP-O-000686,2026-02-27,North,Electronics,305.27,6.59,2716915.13,190184.06,8900.0,0.3365,0.0,29886.07,165,2026-02-28T02:00:00+05:30
ERP-O-000687,2026-02-27,North,Home,247.12,7.12,642521.46,57826.93,2600.0,0.3347,0.0,7067.74,134,2026-02-28T02:00:00+05:30
ERP-O-000688,2026-02-27,South,Apparel,431.39,17.08,625514.94,68806.64,1450.0,0.3369,0.0,6880.66,233,2026-02-28T02:00:00+05:30
ERP-O-000689,2026-02-27,South,Electronics,246.79,5.33,2196425.65,153749.8,8900.0,0.3761,0.0,24160.68,133,2026-02-28T02:00:00+05:30
ERP-O-000690,2026-02-27,South,Home,239.64,6.9,623074.18,56076.68,2600.0,0.3546,0.0,6853.82,130,2026-02-28T02:00:00+05:30
ERP-O-000691,2026-02-27,East,Apparel,290.28,11.49,420902.01,46299.22,1450.0,0.3299,0.0,4629.92,157,2026-02-28T02:00:00+05:30
ERP-O-000692,2026-02-27,East,Electronics,174.05,3.76,1549084.65,108435.93,8900.0,0.3732,0.0,17039.93,94,2026-02-28T02:00:00+05:30
ERP-O-000693,2026-02-27,East,Home,162.19,4.67,421692.38,37952.31,2600.0,0.3823,0.0,4638.62,88,2026-02-28T02:00:00+05:30
ERP-O-000694,2026-02-27,West,Apparel,381.58,15.11,553286.25,60861.49,1450.0,0.3439,0.0,6086.15,206,2026-02-28T02:00:00+05:30
ERP-O-000695,2026-02-27,West,Electronics,222.07,4.8,1976431.12,138350.18,8900.0,0.3487,0.0,21740.74,120,2026-02-28T02:00:00+05:30
ERP-O-000696,2026-02-27,West,Home,215.6,6.21,560564.58,50450.81,2600.0,0.3616,0.0,6166.21,117,2026-02-28T02:00:00+05:30
ERP-O-000697,2026-02-28,North,Apparel,577.29,22.86,837077.49,92078.52,1450.0,0.3439,0.0,9207.85,312,2026-03-01T02:00:00+05:30
ERP-O-000698,2026-02-28,North,Electronics,331.43,7.16,2949763.52,206483.45,8900.0,0.3478,0.0,32447.4,179,2026-03-01T02:00:00+05:30
ERP-O-000699,2026-02-28,North,Home,317.97,9.16,826722.13,74404.99,2600.0,0.3399,0.0,9093.94,172,2026-03-01T02:00:00+05:30
ERP-O-000700,2026-02-28,South,Apparel,471.87,18.69,684209.84,75263.08,1450.0,0.3386,0.0,7526.31,255,2026-03-01T02:00:00+05:30
ERP-O-000701,2026-02-28,South,Electronics,304.69,6.58,2711773.77,189824.16,8900.0,0.3598,0.0,29829.51,165,2026-03-01T02:00:00+05:30
ERP-O-000702,2026-02-28,South,Home,296.49,8.54,770872.33,69378.51,2600.0,0.3168,0.0,8479.6,160,2026-03-01T02:00:00+05:30
ERP-O-000703,2026-02-28,East,Apparel,343.61,13.61,498237.16,54806.09,1450.0,0.3084,0.0,5480.61,186,2026-03-01T02:00:00+05:30
ERP-O-000704,2026-02-28,East,Electronics,200.97,4.34,1788606.91,125202.48,8900.0,0.3415,0.0,19674.68,109,2026-03-01T02:00:00+05:30
ERP-O-000705,2026-02-28,East,Home,190.54,5.49,495415.81,44587.42,2600.0,0.3444,0.0,5449.57,103,2026-03-01T02:00:00+05:30
ERP-O-000706,2026-02-28,West,Apparel,457.53,18.12,663423.04,72976.53,1450.0,0.3302,0.0,7297.65,247,2026-03-01T02:00:00+05:30
ERP-O-000707,2026-02-28,West,Electronics,281.03,6.07,2501134.8,175079.44,8900.0,0.3616,0.0,27512.48,152,2026-03-01T02:00:00+05:30
ERP-O-000708,2026-02-28,West,Home,247.49,7.13,643483.59,57913.52,2600.0,0.3197,0.0,7078.32,134,2026-03-01T02:00:00+05:30
ERP-O-000709,2026-03-01,North,Apparel,602.76,23.87,874003.45,96140.38,1450.0,0.3517,0.0,9614.04,326,2026-03-02T02:00:00+05:30
ERP-O-000710,2026-03-01,North,Electronics,379.79,8.2,3380145.73,236610.2,8900.0,0.3331,0.0,37181.6,205,2026-03-02T02:00:00+05:30
ERP-O-000711,2026-03-01,North,Home,298.27,8.59,775509.7,69795.87,2600.0,0.3187,0.0,8530.61,161,2026-03-02T02:00:00+05:30
ERP-O-000712,2026-03-01,South,Apparel,511.63,20.26,741869.29,81605.62,1450.0,0.3257,0.0,8160.56,277,2026-03-02T02:00:00+05:30
ERP-O-000713,2026-03-01,South,Electronics,296.99,6.42,2643230.66,185026.15,8900.0,0.3243,0.0,29075.54,161,2026-03-02T02:00:00+05:30
ERP-O-000714,2026-03-01,South,Home,293.79,8.46,763842.6,68745.83,2600.0,0.3595,0.0,8402.27,159,2026-03-02T02:00:00+05:30
ERP-O-000715,2026-03-01,East,Apparel,368.05,14.57,533665.59,58703.22,1450.0,0.3497,0.0,5870.32,199,2026-03-02T02:00:00+05:30
ERP-O-000716,2026-03-01,East,Electronics,203.61,4.4,1812093.63,126846.55,8900.0,0.3347,0.0,19933.03,110,2026-03-02T02:00:00+05:30
ERP-O-000717,2026-03-01,East,Home,187.08,5.39,486405.13,43776.46,2600.0,0.3441,0.0,5350.46,101,2026-03-02T02:00:00+05:30
ERP-O-000718,2026-03-01,West,Apparel,445.85,17.66,646480.4,71112.84,1450.0,0.3343,0.0,7111.28,241,2026-03-02T02:00:00+05:30
ERP-O-000719,2026-03-01,West,Electronics,266.78,5.76,2374352.37,166204.67,8900.0,0.363,0.0,26117.88,144,2026-03-02T02:00:00+05:30
ERP-O-000720,2026-03-01,West,Home,242.44,6.98,630333.72,56730.04,2600.0,0.3447,0.0,6933.67,131,2026-03-02T02:00:00+05:30
ERP-O-000721,2026-03-02,North,Apparel,513.79,20.35,744990.87,81949.0,1450.0,0.3405,0.0,8194.9,278,2026-03-03T02:00:00+05:30
ERP-O-000722,2026-03-02,North,Electronics,286.84,6.2,2552917.85,178704.25,8900.0,0.3416,0.0,28082.1,155,2026-03-03T02:00:00+05:30
ERP-O-000723,2026-03-02,North,Home,271.6,7.82,706172.35,63555.51,2600.0,0.3291,0.0,7767.9,147,2026-03-03T02:00:00+05:30
ERP-O-000724,2026-03-02,South,Apparel,436.27,17.28,632589.33,69584.83,1450.0,0.3411,0.0,6958.48,236,2026-03-03T02:00:00+05:30
ERP-O-000725,2026-03-02,South,Electronics,254.24,5.49,2262728.96,158391.03,8900.0,0.3432,0.0,24890.02,137,2026-03-03T02:00:00+05:30
ERP-O-000726,2026-03-02,South,Home,251.63,7.25,654239.35,58881.54,2600.0,0.3293,0.0,7196.63,136,2026-03-03T02:00:00+05:30
ERP-O-000727,2026-03-02,East,Apparel,305.42,12.09,442857.06,48714.28,1450.0,0.341,0.0,4871.43,165,2026-03-03T02:00:00+05:30
ERP-O-000728,2026-03-02,East,Electronics,164.58,3.55,1464725.89,102530.81,8900.0,0.3243,0.0,16111.98,89,2026-03-03T02:00:00+05:30
ERP-O-000729,2026-03-02,East,Home,160.65,4.63,417692.93,37592.36,2600.0,0.3634,0.0,4594.62,87,2026-03-03T02:00:00+05:30
ERP-O-000730,2026-03-02,West,Apparel,379.7,15.04,550560.4,60561.64,1450.0,0.3388,0.0,6056.16,205,2026-03-03T02:00:00+05:30
ERP-O-000731,2026-03-02,West,Electronics,248.2,5.36,2208994.35,154629.6,8900.0,0.3404,0.0,24298.94,134,2026-03-03T02:00:00+05:30
ERP-O-000732,2026-03-02,West,Home,208.51,6.01,542131.07,,2600.0,0.3567,0.0,5963.44,113,2026-03-03T02:00:00+05:30
ERP-O-000733,2026-03-03,North,Apparel,512.39,20.29,742963.17,81725.95,1450.0,0.3196,0.0,8172.59,277,2026-03-04T02:00:00+05:30
ERP-O-000734,2026-03-03,North,Electronics,282.75,6.11,2516497.37,176154.82,8900.0,0.3671,0.0,27681.47,153,2026-03-04T02:00:00+05:30
ERP-O-000735,2026-03-03,North,Home,263.7,7.59,685622.49,61706.02,2600.0,0.3754,0.0,7541.85,143,2026-03-04T02:00:00+05:30
ERP-O-000736,2026-03-03,South,Apparel,415.25,16.44,602118.46,66233.03,1450.0,0.3796,0.0,6623.3,224,2026-03-04T02:00:00+05:30
ERP-O-000737,2026-03-03,South,Electronics,251.49,5.43,2238228.1,156675.97,8900.0,0.3552,0.0,24620.51,136,2026-03-04T02:00:00+05:30
ERP-O-000738,2026-03-03,South,Home,243.62,7.02,633422.13,57007.99,2600.0,0.3236,0.0,6967.64,132,2026-03-04T02:00:00+05:30
ERP-O-000739,2026-03-03,East,Apparel,284.73,11.28,412859.73,45414.57,1450.0,0.35,0.0,4541.46,154,2026-03-04T02:00:00+05:30
ERP-O-000740,2026-03-03,East,Electronics,161.13,3.48,1434084.77,100385.93,8900.0,0.3234,0.0,15774.93,87,2026-03-04T02:00:00+05:30
ERP-O-000741,2026-03-03,East,Home,159.94,4.61,415848.67,37426.38,2600.0,0.3342,0.0,4574.34,86,2026-03-04T02:00:00+05:30
ERP-O-000742,2026-03-03,West,Apparel,392.99,15.56,569841.98,62682.62,1450.0,0.326,0.0,6268.26,212,2026-03-04T02:00:00+05:30
ERP-O-000743,2026-03-03,West,Electronics,235.26,5.08,2093817.55,146567.23,8900.0,0.3418,0.0,23031.99,127,2026-03-04T02:00:00+05:30
ERP-O-000744,2026-03-03,West,Home,203.23,5.85,528391.87,47555.27,2600.0,0.3375,0.0,5812.31,110,2026-03-04T02:00:00+05:30
ERP-O-000745,2026-03-04,North,Apparel,669.62,26.52,970955.44,106805.1,1450.0,0.3837,0.0,10680.51,362,2026-03-05T02:00:00+05:30
ERP-O-000746,2026-03-04,North,Electronics,360.95,7.8,3212444.99,224871.15,8900.0,0.3573,0.0,35336.89,195,2026-03-05T02:00:00+05:30
ERP-O-000747,2026-03-04,North,Home,300.46,8.65,781201.56,70308.14,2600.0,0.353,0.0,8593.22,162,2026-03-05T02:00:00+05:30
ERP-O-000748,2026-03-04,South,Apparel,557.64,22.08,808584.99,88944.35,1450.0,0.3183,0.0,8894.43,301,2026-03-05T02:00:00+05:30
ERP-O-000749,2026-03-04,South,Electronics,308.92,6.67,2749420.36,192459.42,8900.0,0.3358,0.0,30243.62,167,2026-03-05T02:00:00+05:30
ERP-O-000750,2026-03-04,South,Home,300.66,8.66,781726.23,70355.36,2600.0,0.3379,0.0,8598.99,163,2026-03-05T02:00:00+05:30
ERP-O-000751,2026-03-04,East,Apparel,365.91,14.49,530576.52,58363.42,1450.0,0.3256,0.0,5836.34,198,2026-03-05T02:00:00+05:30
ERP-O-000752,2026-03-04,East,Electronics,209.85,4.53,1867700.44,130739.03,8900.0,0.3441,0.0,20544.7,113,2026-03-05T02:00:00+05:30
ERP-O-000753,2026-03-04,East,Home,196.39,5.66,510623.82,45956.14,2600.0,0.3488,0.0,5616.86,106,2026-03-05T02:00:00+05:30
ERP-O-000754,2026-03-04,West,Apparel,454.77,18.01,659410.18,72535.12,1450.0,0.3223,0.0,7253.51,246,2026-03-05T02:00:00+05:30
ERP-O-000755,2026-03-04,West,Electronics,302.51,6.53,2692365.18,188465.56,8900.0,0.317,0.0,29616.02,164,2026-03-05T02:00:00+05:30
ERP-O-000756,2026-03-04,West,Home,260.04,7.49,676116.36,60850.47,2600.0,0.3242,0.0,7437.28,141,2026-03-05T02:00:00+05:30
ERP-O-000757,2026-03-05,North,Apparel,537.39,21.28,779212.32,85713.36,1450.0,0.321,0.0,8571.34,290,2026-03-06T02:00:00+05:30
ERP-O-000758,2026-03-05,North,Electronics,288.02,6.22,2563416.6,179439.16,8900.0,0.3586,0.0,28197.58,156,2026-03-06T02:00:00+05:30
ERP-O-000759,2026-03-05,North,Home,259.87,7.48,675650.14,60808.51,2600.0,0.3595,0.0,7432.15,140,2026-03-06T02:00:00+05:30
ERP-O-000760,2026-03-05,South,Apparel,430.08,17.03,623614.65,68597.61,1450.0,0.3322,0.0,6859.76,232,2026-03-06T02:00:00+05:30
ERP-O-000761,2026-03-05,South,Electronics,249.97,5.4,2224706.83,155729.48,8900.0,0.3571,0.0,24471.78,135,2026-03-06T02:00:00+05:30
ERP-O-000762,2026-03-05,South,Home,244.78,7.05,636425.0,57278.25,2600.0,0.3352,0.0,7000.67,132,2026-03-06T02:00:00+05:30
ERP-O-000763,2026-03-05,East,Apparel,293.78,11.63,425981.86,46858.0,1450.0,0.3478,0.0,4685.8,159,2026-03-06T02:00:00+05:30
ERP-O-000764,2026-03-05,East,Electronics,166.59,3.6,1482692.96,103788.51,8900.0,0.3568,0.0,16309.62,90,2026-03-06T02:00:00+05:30
ERP-O-000765,2026-03-05,East,Home,164.02,4.72,426460.82,38381.47,2600.0,0.341,0.0,4691.07,89,2026-03-06T02:00:00+05:30
ERP-O-000766,2026-03-05,West,Apparel,373.18,14.78,541106.56,59521.72,1450.0,0.3357,0.0,5952.17,202,2026-03-06T02:00:00+05:30
ERP-O-000767,2026-03-05,West,Electronics,233.59,5.05,2078923.8,145524.67,8900.0,0.3825,0.0,22868.16,126,2026-03-06T02:00:00+05:30
ERP-O-000768,2026-03-05,West,Home,208.74,6.01,542725.95,48845.34,2600.0,0.3186,0.0,5969.99,113,2026-03-06T02:00:00+05:30
ERP-O-000769,2026-03-06,North,Apparel,512.99,20.31,743838.66,81822.25,1450.0,0.3343,0.0,8182.23,277,2026-03-07T02:00:00+05:30
ERP-O-000770,2026-03-06,North,Electronics,293.91,6.35,2615842.09,183108.95,8900.0,0.3532,0.0,28774.26,159,2026-03-07T02:00:00+05:30
ERP-O-000771,2026-03-06,North,Home,253.02,7.29,657844.66,59206.02,2600.0,0.3273,0.0,7236.29,137,2026-03-07T02:00:00+05:30
ERP-O-000772,2026-03-06,South,Apparel,392.78,15.55,569534.52,62648.8,1450.0,0.3199,0.0,6264.88,212,2026-03-07T02:00:00+05:30
ERP-O-000773,2026-03-06,South,Electronics,245.19,5.3,2182155.69,152750.9,8900.0,0.343,0.0,24003.71,133,2026-03-07T02:00:00+05:30
ERP-O-000774,2026-03-06,South,Home,251.1,7.23,652865.22,58757.87,2600.0,0.3255,0.0,7181.52,136,2026-03-07T02:00:00+05:30
ERP-O-000775,2026-03-06,East,Apparel,307.67,12.18,446119.87,49073.19,1450.0,0.3445,0.0,4907.32,166,2026-03-07T02:00:00+05:30
ERP-O-000776,2026-03-06,East,Electronics,181.15,3.91,1612205.57,112854.39,8900.0,0.3722,0.0,17734.26,98,2026-03-07T02:00:00+05:30
ERP-O-000777,2026-03-06,East,Home,165.87,4.78,431253.13,38812.78,2600.0,0.3526,0.0,4743.78,90,2026-03-07T02:00:00+05:30
ERP-O-000778,2026-03-06,West,Apparel,417.22,16.52,604962.31,66545.85,1450.0,0.3404,0.0,6654.59,226,2026-03-07T02:00:00+05:30
ERP-O-000779,2026-03-06,West,Electronics,238.88,5.16,2126003.36,148820.24,8900.0,0.3386,0.0,23386.04,129,2026-03-07T02:00:00+05:30
ERP-O-000780,2026-03-06,West,Home,209.98,6.05,545956.73,,2600.0,0.3379,0.0,6005.52,114,2026-03-07T02:00:00+05:30
ERP-O-000781,2026-03-07,North,Apparel,639.73,25.33,927608.14,102036.9,1450.0,0.375,0.0,10203.69,346,2026-03-08T02:00:00+05:30
ERP-O-000782,2026-03-07,North,Electronics,377.75,8.16,3362004.6,235340.32,8900.0,0.3625,0.0,36982.05,204,2026-03-08T02:00:00+05:30
ERP-O-000783,2026-03-07,North,Home,298.13,8.59,775144.14,69762.97,2600.0,0.3298,0.0,8526.59,161,2026-03-08T02:00:00+05:30
ERP-O-000784,2026-03-07,South,Apparel,495.25,19.61,718111.94,78992.31,1450.0,0.3415,0.0,7899.23,268,2026-03-08T02:00:00+05:30
ERP-O-000785,2026-03-07,South,Electronics,293.93,6.35,2615964.57,183117.52,8900.0,0.3757,0.0,28775.61,159,2026-03-08T02:00:00+05:30
ERP-O-000786,2026-03-07,South,Home,290.93,8.38,756416.1,68077.45,2600.0,0.3595,0.0,8320.58,157,2026-03-08T02:00:00+05:30
ERP-O-000787,2026-03-07,East,Apparel,338.18,13.39,490356.83,53939.25,1450.0,0.3257,0.0,5393.93,183,2026-03-08T02:00:00+05:30
ERP-O-000788,2026-03-07,East,Electronics,205.06,4.43,1825031.47,127752.2,8900.0,0.322,0.0,20075.35,111,2026-03-08T02:00:00+05:30
ERP-O-000789,2026-03-07,East,Home,186.04,5.36,483713.7,43534.23,2600.0,0.3465,0.0,5320.85,101,2026-03-08T02:00:00+05:30
ERP-O-000790,2026-03-07,West,Apparel,490.74,19.43,711579.55,78273.75,1450.0,0.3421,0.0,7827.38,265,2026-03-08T02:00:00+05:30
ERP-O-000791,2026-03-07,West,Electronics,272.72,5.89,2427168.95,169901.83,8900.0,0.3571,0.0,26698.86,147,2026-03-08T02:00:00+05:30
ERP-O-000792,2026-03-07,West,Home,250.41,7.21,651055.33,58594.98,2600.0,0.3481,0.0,7161.61,135,2026-03-08T02:00:00+05:30
ERP-O-000793,2026-03-08,North,Apparel,588.88,23.32,853874.63,93926.21,1450.0,0.3284,0.0,9392.62,318,2026-03-09T02:00:00+05:30
ERP-O-000794,2026-03-08,North,Electronics,355.86,7.69,3167145.78,221700.2,8900.0,0.3232,0.0,34838.6,192,2026-03-09T02:00:00+05:30
ERP-O-000795,2026-03-08,North,Home,297.52,8.57,773542.09,69618.79,2600.0,0.3744,0.0,8508.96,161,2026-03-09T02:00:00+05:30
ERP-O-000796,2026-03-08,South,Apparel,530.53,21.01,769267.24,84619.4,1450.0,0.3517,0.0,8461.94,287,2026-03-09T02:00:00+05:30
ERP-O-000797,2026-03-08,South,Electronics,298.56,6.45,2657165.88,186001.61,8900.0,0.3542,0.0,29228.82,161,2026-03-09T02:00:00+05:30
ERP-O-000798,2026-03-08,South,Home,286.35,8.25,744506.67,67005.6,2600.0,0.313,0.0,8189.57,155,2026-03-09T02:00:00+05:30
ERP-O-000799,2026-03-08,East,Apparel,382.57,15.15,554733.2,61020.65,1450.0,0.3181,0.0,6102.07,207,2026-03-09T02:00:00+05:30
ERP-O-000800,2026-03-08,East,Electronics,196.16,4.24,1745811.91,122206.83,8900.0,0.328,0.0,19203.93,106,2026-03-09T02:00:00+05:30
ERP-O-000801,2026-03-08,East,Home,189.19,5.45,491883.68,44269.53,2600.0,0.3574,0.0,5410.72,102,2026-03-09T02:00:00+05:30
ERP-O-000802,2026-03-08,West,Apparel,439.64,17.41,637471.36,70121.85,1450.0,0.3309,0.0,7012.18,238,2026-03-09T02:00:00+05:30
ERP-O-000803,2026-03-08,West,Electronics,275.54,5.95,2452311.64,171661.81,8900.0,0.3501,0.0,26975.43,149,2026-03-09T02:00:00+05:30
ERP-O-000804,2026-03-08,West,Home,264.13,7.61,686734.53,61806.11,2600.0,0.3443,0.0,7554.08,143,2026-03-09T02:00:00+05:30
ERP-O-000805,2026-03-09,North,Apparel,518.12,20.52,751280.93,82640.9,1450.0,0.3507,0.0,8264.09,280,2026-03-10T02:00:00+05:30
ERP-O-000806,2026-03-09,North,Electronics,312.34,6.75,2779837.72,194588.64,8900.0,0.3318,0.0,30578.21,169,2026-03-10T02:00:00+05:30
ERP-O-000807,2026-03-09,North,Home,261.8,7.54,680674.59,61260.71,2600.0,0.3616,0.0,7487.42,142,2026-03-10T02:00:00+05:30
ERP-O-000808,2026-03-09,South,Apparel,437.92,17.34,634988.62,69848.75,1450.0,0.3263,0.0,6984.87,237,2026-03-10T02:00:00+05:30
ERP-O-000809,2026-03-09,South,Electronics,248.62,5.37,2212720.38,154890.43,8900.0,0.3469,0.0,24339.92,134,2026-03-10T02:00:00+05:30
ERP-O-000810,2026-03-09,South,Home,235.1,6.77,611270.77,55014.37,2600.0,0.3416,0.0,6723.98,127,2026-03-10T02:00:00+05:30
ERP-O-000811,2026-03-09,East,Apparel,295.41,11.7,428351.12,47118.62,1450.0,0.3417,0.0,4711.86,160,2026-03-10T02:00:00+05:30
ERP-O-000812,2026-03-09,East,Electronics,177.76,3.84,1582086.06,110746.02,8900.0,0.3071,0.0,17402.95,96,2026-03-10T02:00:00+05:30
ERP-O-000813,2026-03-09,East,Home,168.64,4.86,438460.4,39461.44,2600.0,0.3155,0.0,4823.06,91,2026-03-10T02:00:00+05:30
ERP-O-000814,2026-03-09,West,Apparel,397.54,15.74,576429.48,63407.24,1450.0,0.3563,0.0,6340.72,215,2026-03-10T02:00:00+05:30
ERP-O-000815,2026-03-09,West,Electronics,241.49,5.22,2149221.73,150445.52,8900.0,0.3469,0.0,23641.44,131,2026-03-10T02:00:00+05:30
