event_id,ts_raw,warehouse,region,promised_hours,actual_hours,employee_id,shift_id,staff_productivity_score
OPS-D-0008494,2026-03-10T09:29:00+05:30,WH-N2,North,24.0,72.0,EMP-1340,SH-1,0.795
OPS-D-0008495,2026-03-10 10:18:00,WH-N2,North,24.0,16.05,EMP-1304,SH-3,0.782
OPS-D-0008496,1773120720000,WH-N2,North,24.0,14.0,EMP-1112,SH-2,0.838
OPS-D-0008497,1773125760000,WH-N2,North,24.0,22.48,EMP-1313,SH-2,0.849
OPS-D-0008498,1773129780000,WH-N2,North,24.0,20.04,EMP-1308,SH-3,0.781
OPS-D-0008499,2026-03-10T14:16:00+05:30,WH-N2,North,24.0,11.37,EMP-1252,SH-1,0.82
OPS-D-0008500,2026-03-10 15:37:00,WH-N2,North,24.0,,EMP-1253,SH-3,0.93
OPS-D-0008501,2026-03-10T16:05:00+05:30,WH-N2,North,24.0,11.77,EMP-1102,SH-1,0.819
OPS-D-0008502,2026-03-10 17:58:00,WH-N2,North,24.0,22.68,EMP-1195,SH-3,0.956
OPS-D-0008503,2026-03-10T18:27:00+05:30,WH-N2,North,24.0,13.19,EMP-1101,SH-3,0.834
OPS-D-0008504,2026-03-10T19:09:00+05:30,WH-N2,North,24.0,9.09,EMP-1051,SH-1,0.922
OPS-D-0008505,2026-03-10 20:06:00,WH-N2,North,24.0,47.97,EMP-1231,SH-2,0.796
OPS-D-0008506,2026-03-10T21:20:00+05:30,WH-N2,North,24.0,18.65,EMP-1117,SH-2,0.806
OPS-D-0008507,2026-03-10 22:52:00,WH-N2,North,24.0,17.63,EMP-1117,SH-3,0.672
OPS-D-0008508,2026-03-10T23:50:00+05:30,WH-N2,North,24.0,,EMP-1080,SH-3,0.669
OPS-D-0008509,2026-03-10T00:50:00+05:30,WH-S1,South,24.0,15.02,EMP-1199,SH-2,0.873
OPS-D-0008510,1773085140000,WH-S1,South,24.0,10.55,EMP-1183,SH-3,0.763
OPS-D-0008511,2026-03-10 02:40:00,WH-S1,South,24.0,23.31,EMP-1060,SH-2,0.748
OPS-D-0008512,2026-03-10T03:40:00+05:30,WH-S1,South,24.0,16.34,EMP-1065,SH-1,0.832
OPS-D-0008513,1773096540000,WH-S1,South,24.0,14.27,EMP-1064,SH-3,0.802
OPS-D-0008514,2026-03-10T05:19:00+05:30,WH-S1,South,24.0,17.82,EMP-1109,SH-3,0.712
OPS-D-0008515,2026-03-10T06:10:00+05:30,WH-S1,South,24.0,9.49,EMP-1143,SH-2,0.773
OPS-D-0008516,1773107760000,WH-S1,South,24.0,14.7,EMP-1017,SH-2,0.789
OPS-D-0008517,2026-03-10T08:25:00+05:30,WH-S1,South,24.0,14.07,EMP-1206,SH-2,0.733
OPS-D-0008518,2026-03-10T09:10:00+05:30,WH-S1,South,24.0,22.82,EMP-1336,SH-1,0.995
OPS-D-0008519,1773119820000,WH-S1,South,24.0,64.32,EMP-1018,SH-1,0.75
OPS-D-0008520,2026-03-10 11:32:00,WH-S1,South,24.0,19.72,EMP-1386,SH-1,0.818
OPS-D-0008521,1773124320000,WH-S1,South,24.0,22.63,EMP-1165,SH-1,0.734
OPS-D-0008522,1773128580000,WH-S1,South,24.0,19.67,EMP-1119,SH-3,0.756
OPS-D-0008523,2026-03-10T14:45:00+05:30,WH-S1,South,24.0,19.62,EMP-1272,SH-2,0.855
OPS-D-0008524,2026-03-10T15:28:00+05:30,WH-S1,South,24.0,20.58,EMP-1162,SH-2,0.81
OPS-D-0008525,2026-03-10T16:37:00+05:30,WH-S1,South,24.0,9.04,EMP-1125,SH-2,0.755
OPS-D-0008526,2026-03-10 17:37:00,WH-S1,South,24.0,10.17,EMP-1358,SH-3,0.734
OPS-D-0008527,1773149280000,WH-S1,South,24.0,9.68,EMP-1154,SH-1,0.786
OPS-D-0008528,2026-03-10T19:01:00+05:30,WH-S1,South,24.0,21.62,EMP-1182,SH-2,0.746
OPS-D-0008529,2026-03-10 20:44:00,WH-S1,South,24.0,13.65,EMP-1378,SH-2,0.769
OPS-D-0008530,2026-03-10T21:18:00+05:30,WH-S1,South,24.0,17.93,EMP-1045,SH-1,0.684
OPS-D-0008531,2026-03-10 22:21:00,WH-S1,South,24.0,15.59,EMP-1354,SH-3,0.785
OPS-D-0008532,2026-03-10 23:56:00,WH-S1,South,24.0,10.56,EMP-1245,SH-1,0.903
OPS-D-0008533,2026-03-10T00:19:00+05:30,WH-E1,East,24.0,12.01,EMP-1387,SH-2,0.875
OPS-D-0008534,1773087720000,WH-E1,East,24.0,18.19,EMP-1366,SH-3,0.721
OPS-D-0008535,1773090000000,WH-E1,East,24.0,22.0,EMP-1223,SH-2,0.656
OPS-D-0008536,2026-03-10T03:59:00+05:30,WH-E1,East,24.0,11.85,EMP-1318,SH-1,0.841
OPS-D-0008537,2026-03-10T04:11:00+05:30,WH-E1,East,24.0,19.96,EMP-1089,SH-1,0.792
OPS-D-0008538,2026-03-10 05:25:00,WH-E1,East,24.0,20.5,EMP-1325,SH-1,0.591
OPS-D-0008539,1773105060000,WH-E1,East,24.0,22.96,EMP-1034,SH-1,0.793
OPS-D-0008540,2026-03-10T07:42:00+05:30,WH-E1,East,24.0,10.79,EMP-1081,SH-1,0.563
OPS-D-0008541,1773112080000,WH-E1,East,24.0,8.88,EMP-1178,SH-2,0.822
OPS-D-0008542,2026-03-10T09:43:00+05:30,WH-E1,East,24.0,21.48,EMP-1275,SH-2,0.602
OPS-D-0008543,2026-03-10T10:37:00+05:30,WH-E1,East,24.0,21.46,EMP-1042,SH-2,0.777
OPS-D-0008544,2026-03-10T11:09:00+05:30,WH-E1,East,24.0,19.13,EMP-1350,SH-1,0.882
OPS-D-0008545,2026-03-10T12:46:00+05:30,WH-E1,East,24.0,12.61,EMP-1060,SH-3,0.741
OPS-D-0008546,2026-03-10 13:13:00,WH-E1,East,24.0,8.67,EMP-1355,SH-1,0.837
OPS-D-0008547,2026-03-10T14:46:00+05:30,WH-E1,East,24.0,22.81,EMP-1189,SH-2,0.643
OPS-D-0008548,2026-03-10T15:21:00+05:30,WH-E1,East,24.0,22.6,EMP-1270,SH-2,0.827
OPS-D-0008549,2026-03-10 16:09:00,WH-E1,East,24.0,9.2,EMP-1326,SH-2,0.863
OPS-D-0008550,2026-03-10T17:17:00+05:30,WH-E1,East,24.0,23.1,EMP-1039,SH-3,0.934
OPS-D-0008551,2026-03-10T18:02:00+05:30,WH-E1,East,24.0,15.86,EMP-1206,SH-3,0.883
OPS-D-0008552,2026-03-10 19:07:00,WH-E1,East,24.0,18.25,EMP-1082,SH-1,0.949
OPS-D-0008553,2026-03-10T20:49:00+05:30,WH-E1,East,24.0,16.52,EMP-1261,SH-1,0.681
OPS-D-0008554,2026-03-10 21:45:00,WH-E1,East,24.0,,EMP-1195,SH-3,0.898
OPS-D-0008555,2026-03-10T22:17:00+05:30,WH-E1,East,24.0,12.41,EMP-1282,SH-3,0.792
OPS-D-0008556,2026-03-10T23:33:00+05:30,WH-E1,East,24.0,18.97,EMP-1165,SH-3,0.743
OPS-D-0008557,2026-03-10T00:26:00+05:30,WH-W1,West,24.0,21.59,EMP-1126,SH-2,0.753
OPS-D-0008558,2026-03-10 01:24:00,WH-W1,West,24.0,,EMP-1064,SH-2,0.741
OPS-D-0008559,2026-03-10T02:03:00+05:30,WH-W1,West,24.0,10.35,EMP-1057,SH-1,0.817
OPS-D-0008560,2026-03-10T03:38:00+05:30,WH-W1,West,24.0,15.78,EMP-1378,SH-1,0.742
OPS-D-0008561,2026-03-10T04:23:00+05:30,WH-W1,West,24.0,17.52,EMP-1148,SH-3,0.833
OPS-D-0008562,2026-03-10 05:02:00,WH-W1,West,24.0,14.39,EMP-1363,SH-1,0.745
OPS-D-0008563,2026-03-10T06:14:00+05:30,WH-W1,West,24.0,17.52,EMP-1071,SH-3,0.656
OPS-D-0008564,2026-03-10 07:37:00,WH-W1,West,24.0,20.94,EMP-1193,SH-2,0.845
OPS-D-0008565,2026-03-10T08:26:00+05:30,WH-W1,West,24.0,21.92,EMP-1054,SH-1,0.626
OPS-D-0008566,2026-03-10T09:28:00+05:30,WH-W1,West,24.0,17.88,EMP-1109,SH-1,0.894
OPS-D-0008567,2026-03-10T10:12:00+05:30,WH-W1,West,24.0,40.03,EMP-1099,SH-1,0.71
OPS-D-0008568,2026-03-10T11:04:00+05:30,WH-W1,West,24.0,19.66,EMP-1110,SH-1,0.892
OPS-D-0008569,2026-03-10T12:04:00+05:30,WH-W1,West,24.0,22.32,EMP-1317,SH-1,0.599
OPS-D-0008570,2026-03-10T13:57:00+05:30,WH-W1,West,24.0,9.82,EMP-1397,SH-3,0.743
OPS-D-0008571,2026-03-10 14:18:00,WH-W1,West,24.0,15.47,EMP-1150,SH-3,0.723
OPS-D-0008572,2026-03-10T15:56:00+05:30,WH-W1,West,24.0,13.58,EMP-1359,SH-2,0.804
OPS-D-0008573,2026-03-10T16:03:00+05:30,WH-W1,West,24.0,15.95,EMP-1111,SH-3,0.817
OPS-D-0008574,2026-03-10T17:26:00+05:30,WH-W1,West,24.0,16.92,EMP-1103,SH-1,0.64
OPS-D-0008575,2026-03-10T18:36:00+05:30,WH-W1,West,24.0,72.46,EMP-1285,SH-3,0.792
OPS-D-0008576,2026-03-10T19:58:00+05:30,WH-W1,West,24.0,19.99,EMP-1190,SH-1,0.815
OPS-D-0008577,2026-03-10T20:56:00+05:30,WH-W1,West,24.0,19.57,EMP-1257,SH-2,0.751
OPS-D-0008578,1773159180000,WH-W1,West,24.0,9.67,EMP-1262,SH-2,0.874
OPS-D-0008579,2026-03-10 22:49:00,WH-W1,West,24.0,19.96,EMP-1208,SH-3,0.85
OPS-D-0008580,2026-03-10 23:27:00,WH-W1,West,24.0,15.98,EMP-1205,SH-2,0.808
OPS-D-0008581,2026-03-11 00:15:00,WH-N1,North,24.0,22.61,EMP-1136,SH-1,0.771
OPS-D-0008582,1773173880000,WH-N1,North,24.0,19.67,EMP-1136,SH-2,0.782
OPS-D-0008583,2026-03-11 02:27:00,WH-N1,North,24.0,13.2,EMP-1227,SH-3,0.815
OPS-D-0008584,1773181200000,WH-N1,North,24.0,20.7,EMP-1193,SH-3,0.791
OPS-D-0008585,2026-03-11T04:39:00+05:30,WH-N1,North,24.0,17.8,EMP-1289,SH-2,0.553
OPS-D-0008586,2026-03-11T05:11:00+05:30,WH-N1,North,24.0,17.17,EMP-1216,SH-2,0.752
OPS-D-0008587,2026-03-11T06:51:00+05:30,WH-N1,North,24.0,20.56,EMP-1277,SH-3,0.727
OPS-D-0008588,2026-03-11T07:30:00+05:30,WH-N1,North,24.0,18.11,EMP-1015,SH-3,0.716
OPS-D-0008589,2026-03-11T08:32:00+05:30,WH-N1,North,24.0,14.1,EMP-1213,SH-2,0.683
OPS-D-0008590,2026-03-11 09:26:00,WH-N1,North,24.0,15.25,EMP-1395,SH-3,0.733
OPS-D-0008591,2026-03-11T10:15:00+05:30,WH-N1,North,24.0,17.42,EMP-1372,SH-2,0.736
OPS-D-0008592,1773209700000,WH-N1,North,24.0,12.66,EMP-1131,SH-2,0.767
OPS-D-0008593,2026-03-11T12:19:00+05:30,WH-N1,North,24.0,8.41,EMP-1265,SH-3,0.841
OPS-D-0008594,2026-03-11T13:40:00+05:30,WH-N1,North,24.0,21.96,EMP-1349,SH-3,0.799
OPS-D-0008595,2026-03-11T14:55:00+05:30,WH-N1,North,24.0,12.27,EMP-1398,SH-3,0.95
OPS-D-0008596,2026-03-11 15:24:00,WH-N1,North,24.0,12.12,EMP-1209,SH-2,0.757
OPS-D-0008597,2026-03-11T16:02:00+05:30,WH-N1,North,24.0,19.45,EMP-1102,SH-2,0.828
OPS-D-0008598,2026-03-11T17:51:00+05:30,WH-N1,North,24.0,22.8,EMP-1270,SH-2,0.731
OPS-D-0008599,2026-03-11T18:08:00+05:30,WH-N1,North,24.0,,EMP-1241,SH-2,0.686
OPS-D-0008600,2026-03-11 19:29:00,WH-N1,North,24.0,23.51,EMP-1011,SH-1,0.811
OPS-D-0008601,1773240720000,WH-N1,North,24.0,16.66,EMP-1167,SH-1,0.916
OPS-D-0008602,2026-03-11T21:36:00+05:30,WH-N1,North,24.0,13.8,EMP-1348,SH-2,0.839
OPS-D-0008603,2026-03-11T22:02:00+05:30,WH-N1,North,24.0,19.26,EMP-1113,SH-3,0.727
OPS-D-0008604,2026-03-11 23:01:00,WH-N1,North,24.0,14.18,EMP-1291,SH-1,0.713
OPS-D-0008605,1773169980000,WH-N2,North,24.0,22.87,EMP-1302,SH-3,0.846
OPS-D-0008606,2026-03-11T01:06:00+05:30,WH-N2,North,24.0,18.83,EMP-1084,SH-1,0.775
OPS-D-0008607,1773177240000,WH-N2,North,24.0,9.12,EMP-1281,SH-1,0.715
OPS-D-0008608,2026-03-11 03:41:00,WH-N2,North,24.0,9.21,EMP-1378,SH-2,0.77
OPS-D-0008609,2026-03-11 04:53:00,WH-N2,North,24.0,11.19,EMP-1159,SH-1,0.875
OPS-D-0008610,2026-03-11T05:18:00+05:30,WH-N2,North,24.0,22.18,EMP-1292,SH-3,0.746
OPS-D-0008611,2026-03-11T06:01:00+05:30,WH-N2,North,24.0,13.39,EMP-1323,SH-1,0.649
OPS-D-0008612,2026-03-11T07:08:00+05:30,WH-N2,North,24.0,10.4,EMP-1209,SH-3,0.792
OPS-D-0008613,2026-03-11T08:36:00+05:30,WH-N2,North,24.0,64.2,EMP-1324,SH-1,0.745
OPS-D-0008614,2026-03-11T09:22:00+05:30,WH-N2,North,24.0,12.91,EMP-1282,SH-2,0.728
OPS-D-0008615,1773205980000,WH-N2,North,24.0,29.97,EMP-1124,SH-2,0.755
OPS-D-0008616,1773209280000,WH-N2,North,24.0,13.86,EMP-1026,SH-1,0.868
OPS-D-0008617,2026-03-11T12:04:00+05:30,WH-N2,North,24.0,18.69,EMP-1122,SH-2,0.754
OPS-D-0008618,2026-03-11T13:28:00+05:30,WH-N2,North,24.0,18.06,EMP-1197,SH-3,0.854
OPS-D-0008619,2026-03-11T14:26:00+05:30,WH-N2,North,24.0,11.7,EMP-1032,SH-1,0.708
OPS-D-0008620,2026-03-11T15:25:00+05:30,WH-N2,North,24.0,17.87,EMP-1295,SH-2,0.755
OPS-D-0008621,1773225720000,WH-N2,North,24.0,23.18,EMP-1148,SH-3,0.706
OPS-D-0008622,2026-03-11 17:01:00,WH-N2,North,24.0,23.08,EMP-1031,SH-2,0.699
OPS-D-0008623,2026-03-11T18:28:00+05:30,WH-N2,North,24.0,11.28,EMP-1273,SH-3,0.554
OPS-D-0008624,1773237420000,WH-N2,North,24.0,21.7,EMP-1195,SH-1,0.786
OPS-D-0008625,2026-03-11T20:46:00+05:30,WH-N2,North,24.0,16.71,EMP-1175,SH-2,0.773
OPS-D-0008626,2026-03-11T21:15:00+05:30,WH-N2,North,24.0,22.27,EMP-1009,SH-3,0.764
OPS-D-0008627,2026-03-11T22:52:00+05:30,WH-N2,North,24.0,17.58,EMP-1007,SH-2,0.85
OPS-D-0008628,2026-03-11T23:28:00+05:30,WH-N2,North,24.0,14.67,EMP-1095,SH-2,1.0
OPS-D-0008629,2026-03-11T00:55:00+05:30,WH-S1,South,24.0,20.6,EMP-1227,SH-3,0.858
OPS-D-0008630,2026-03-11T01:34:00+05:30,WH-S1,South,24.0,19.92,EMP-1280,SH-3,0.929
OPS-D-0008631,2026-03-11T02:27:00+05:30,WH-S1,South,24.0,11.99,EMP-1291,SH-1,0.852
OPS-D-0008632,2026-03-11 03:20:00,WH-S1,South,24.0,19.17,EMP-1361,SH-1,0.826
OPS-D-0008633,2026-03-11T04:43:00+05:30,WH-S1,South,24.0,21.37,EMP-1167,SH-3,0.858
OPS-D-0008634,2026-03-11T05:09:00+05:30,WH-S1,South,24.0,9.46,EMP-1007,SH-3,0.885
OPS-D-0008635,2026-03-11T06:56:00+05:30,WH-S1,South,24.0,68.49,EMP-1206,SH-3,0.65
OPS-D-0008636,2026-03-11T07:54:00+05:30,WH-S1,South,24.0,16.36,EMP-1318,SH-1,0.672
OPS-D-0008637,2026-03-11 08:10:00,WH-S1,South,24.0,67.38,EMP-1038,SH-3,0.728
OPS-D-0008638,2026-03-11T09:06:00+05:30,WH-S1,South,24.0,12.0,EMP-1363,SH-3,0.728
OPS-D-0008639,2026-03-11T10:38:00+05:30,WH-S1,South,24.0,19.46,EMP-1157,SH-3,0.915
OPS-D-0008640,2026-03-11 11:50:00,WH-S1,South,24.0,13.51,EMP-1079,SH-2,0.678
OPS-D-0008641,2026-03-11 12:40:00,WH-S1,South,24.0,10.7,EMP-1099,SH-2,0.734
OPS-D-0008642,2026-03-11T13:16:00+05:30,WH-S1,South,24.0,9.36,EMP-1304,SH-1,0.885
OPS-D-0008643,2026-03-11 14:31:00,WH-S1,South,24.0,15.36,EMP-1193,SH-2,0.775
OPS-D-0008644,2026-03-11 15:14:00,WH-S1,South,24.0,13.17,EMP-1321,SH-1,0.76
OPS-D-0008645,2026-03-11T16:51:00+05:30,WH-S1,South,24.0,19.29,EMP-1188,SH-1,0.783
OPS-D-0008646,2026-03-11 17:49:00,WH-S1,South,24.0,23.51,EMP-1005,SH-2,0.751
OPS-D-0008647,2026-03-11T18:16:00+05:30,WH-S1,South,24.0,8.81,EMP-1021,SH-1,0.775
OPS-D-0008648,2026-03-11T19:21:00+05:30,WH-S1,South,24.0,20.43,EMP-1090,SH-1,0.77
OPS-D-0008649,2026-03-11T20:35:00+05:30,WH-S1,South,24.0,13.67,EMP-1333,SH-1,0.872
OPS-D-0008650,2026-03-11T21:10:00+05:30,WH-S1,South,24.0,15.98,EMP-1300,SH-3,0.933
OPS-D-0008651,1773247500000,WH-S1,South,24.0,21.33,EMP-1322,SH-1,0.732
OPS-D-0008652,2026-03-11T23:12:00+05:30,WH-S1,South,24.0,,EMP-1195,SH-3,0.739
OPS-D-0008653,1773170220000,WH-E1,East,24.0,10.23,EMP-1296,SH-2,0.651
OPS-D-0008654,2026-03-11T01:08:00+05:30,WH-E1,East,24.0,11.08,EMP-1049,SH-1,0.872
OPS-D-0008655,2026-03-11T02:43:00+05:30,WH-E1,East,24.0,17.26,EMP-1184,SH-2,0.864
OPS-D-0008656,2026-03-11 03:33:00,WH-E1,East,24.0,11.28,EMP-1283,SH-3,0.844
OPS-D-0008657,2026-03-11 04:27:00,WH-E1,East,24.0,20.05,EMP-1357,SH-2,0.842
OPS-D-0008658,2026-03-11 05:37:00,WH-E1,East,24.0,16.35,EMP-1057,SH-2,0.74
OPS-D-0008659,2026-03-11T06:30:00+05:30,WH-E1,East,24.0,13.93,EMP-1117,SH-3,0.713
OPS-D-0008660,2026-03-11T07:03:00+05:30,WH-E1,East,24.0,9.03,EMP-1245,SH-3,0.895
OPS-D-0008661,2026-03-11 08:58:00,WH-E1,East,24.0,13.69,EMP-1325,SH-3,0.939
OPS-D-0008662,2026-03-11T09:20:00+05:30,WH-E1,East,24.0,22.18,EMP-1119,SH-2,0.738
OPS-D-0008663,2026-03-11T10:53:00+05:30,WH-E1,East,24.0,9.86,EMP-1176,SH-3,0.929
OPS-D-0008664,1773208080000,WH-E1,East,24.0,11.85,EMP-1173,SH-1,0.779
OPS-D-0008665,2026-03-11T12:56:00+05:30,WH-E1,East,24.0,,EMP-1319,SH-1,0.877
OPS-D-0008666,2026-03-11 13:53:00,WH-E1,East,24.0,16.12,EMP-1276,SH-1,0.683
OPS-D-0008667,1773220380000,WH-E1,East,24.0,22.05,EMP-1377,SH-2,0.813
OPS-D-0008668,2026-03-11T15:03:00+05:30,WH-E1,East,24.0,15.63,EMP-1323,SH-1,0.793
OPS-D-0008669,1773225000000,WH-E1,East,24.0,12.58,EMP-1311,SH-3,0.675
OPS-D-0008670,2026-03-11T17:47:00+05:30,WH-E1,East,24.0,15.84,EMP-1030,SH-2,0.71
OPS-D-0008671,1773235500000,WH-E1,East,24.0,10.97,EMP-1202,SH-1,0.829
OPS-D-0008672,2026-03-11T19:15:00+05:30,WH-E1,East,24.0,19.04,EMP-1041,SH-3,0.881
OPS-D-0008673,2026-03-11T20:28:00+05:30,WH-E1,East,24.0,22.82,EMP-1393,SH-3,0.766
OPS-D-0008674,2026-03-11T21:27:00+05:30,WH-E1,East,24.0,,EMP-1016,SH-3,0.721
OPS-D-0008675,2026-03-11 22:51:00,WH-E1,East,24.0,20.54,EMP-1141,SH-3,0.781
OPS-D-0008676,2026-03-11T23:52:00+05:30,WH-E1,East,24.0,13.76,EMP-1015,SH-2,0.82
OPS-D-0008677,2026-03-11T00:05:00+05:30,WH-W1,West,24.0,,EMP-1058,SH-3,0.706
OPS-D-0008678,2026-03-11T01:13:00+05:30,WH-W1,West,24.0,14.19,EMP-1274,SH-3,0.663
OPS-D-0008679,2026-03-11 02:28:00,WH-W1,West,24.0,11.19,EMP-1295,SH-1,0.749
OPS-D-0008680,2026-03-11T03:10:00+05:30,WH-W1,West,24.0,11.94,EMP-1264,SH-3,0.794
OPS-D-0008681,1773182580000,WH-W1,West,24.0,12.62,EMP-1249,SH-1,0.65
OPS-D-0008682,2026-03-11T05:43:00+05:30,WH-W1,West,24.0,9.17,EMP-1210,SH-3,0.782
OPS-D-0008683,2026-03-11T06:33:00+05:30,WH-W1,West,24.0,17.01,EMP-1006,SH-1,0.76
OPS-D-0008684,2026-03-11 07:37:00,WH-W1,West,24.0,,EMP-1002,SH-3,0.737
OPS-D-0008685,2026-03-11 08:12:00,WH-W1,West,24.0,74.83,EMP-1062,SH-3,0.772
OPS-D-0008686,2026-03-11 09:25:00,WH-W1,West,24.0,15.78,EMP-1396,SH-2,0.848
OPS-D-0008687,2026-03-11T10:33:00+05:30,WH-W1,West,24.0,20.65,EMP-1282,SH-3,0.839
OPS-D-0008688,2026-03-11T11:56:00+05:30,WH-W1,West,24.0,12.99,EMP-1038,SH-2,0.71
OPS-D-0008689,2026-03-11 12:56:00,WH-W1,West,24.0,17.01,EMP-1110,SH-3,0.831
OPS-D-0008690,2026-03-11T13:00:00+05:30,WH-W1,West,24.0,71.62,EMP-1001,SH-3,0.878
OPS-D-0008691,2026-03-11 14:50:00,WH-W1,West,24.0,19.84,EMP-1128,SH-3,0.692
OPS-D-0008692,2026-03-11 15:47:00,WH-W1,West,24.0,10.05,EMP-1061,SH-2,0.836
OPS-D-0008693,2026-03-11 16:57:00,WH-W1,West,24.0,21.32,EMP-1012,SH-2,0.722
OPS-D-0008694,2026-03-11T17:04:00+05:30,WH-W1,West,24.0,13.71,EMP-1188,SH-1,0.883
OPS-D-0008695,2026-03-11T18:25:00+05:30,WH-W1,West,24.0,21.29,EMP-1268,SH-3,0.929
OPS-D-0008696,2026-03-11 19:17:00,WH-W1,West,24.0,11.12,EMP-1312,SH-1,0.797
OPS-D-0008697,2026-03-11T20:57:00+05:30,WH-W1,West,24.0,15.14,EMP-1345,SH-3,0.73
OPS-D-0008698,2026-03-11T21:09:00+05:30,WH-W1,West,24.0,9.09,EMP-1019,SH-3,0.805
OPS-D-0008699,2026-03-11T22:01:00+05:30,WH-W1,West,24.0,23.15,EMP-1330,SH-3,0.816
OPS-D-0008700,2026-03-11 23:49:00,WH-W1,West,24.0,22.44,EMP-1343,SH-2,0.722
OPS-D-0008701,2026-03-12T00:04:00+05:30,WH-N1,North,24.0,13.2,EMP-1043,SH-1,0.778
OPS-D-0008702,2026-03-12T01:29:00+05:30,WH-N1,North,24.0,13.31,EMP-1034,SH-3,0.723
OPS-D-0008703,2026-03-12T02:23:00+05:30,WH-N1,North,24.0,40.0,EMP-1110,SH-1,0.832
OPS-D-0008704,2026-03-12T03:58:00+05:30,WH-N1,North,24.0,19.29,EMP-1375,SH-1,0.759
OPS-D-0008705,1773270000000,WH-N1,North,24.0,15.83,EMP-1030,SH-2,0.729
OPS-D-0008706,2026-03-12T05:00:00+05:30,WH-N1,North,24.0,10.82,EMP-1064,SH-3,0.754
OPS-D-0008707,1773276300000,WH-N1,North,24.0,10.65,EMP-1190,SH-1,0.804
OPS-D-0008708,2026-03-12T07:34:00+05:30,WH-N1,North,24.0,,EMP-1237,SH-1,0.689
OPS-D-0008709,2026-03-12T08:32:00+05:30,WH-N1,North,24.0,9.77,EMP-1113,SH-2,0.882
OPS-D-0008710,2026-03-12 09:13:00,WH-N1,North,24.0,22.11,EMP-1301,SH-1,0.749
OPS-D-0008711,2026-03-12T10:24:00+05:30,WH-N1,North,24.0,18.41,EMP-1245,SH-2,0.85
OPS-D-0008712,1773293640000,WH-N1,North,24.0,8.96,EMP-1117,SH-3,0.93
OPS-D-0008713,2026-03-12 12:43:00,WH-N1,North,24.0,10.18,EMP-1312,SH-2,0.836
OPS-D-0008714,2026-03-12T13:15:00+05:30,WH-N1,North,24.0,13.66,EMP-1189,SH-3,0.759
OPS-D-0008715,2026-03-12T14:25:00+05:30,WH-N1,North,24.0,18.44,EMP-1152,SH-3,0.779
OPS-D-0008716,2026-03-12T15:22:00+05:30,WH-N1,North,24.0,9.42,EMP-1211,SH-3,0.84
OPS-D-0008717,2026-03-12T16:00:00+05:30,WH-N1,North,24.0,13.53,EMP-1002,SH-3,0.733
OPS-D-0008718,2026-03-12T17:01:00+05:30,WH-N1,North,24.0,13.49,EMP-1017,SH-2,0.721
OPS-D-0008719,2026-03-12T18:20:00+05:30,WH-N1,North,24.0,14.03,EMP-1245,SH-3,0.816
OPS-D-0008720,2026-03-12T19:52:00+05:30,WH-N1,North,24.0,19.51,EMP-1338,SH-1,0.602
OPS-D-0008721,1773326880000,WH-N1,North,24.0,11.58,EMP-1117,SH-2,0.752
OPS-D-0008722,2026-03-12T21:16:00+05:30,WH-N1,North,24.0,11.67,EMP-1052,SH-2,0.877
OPS-D-0008723,2026-03-12 22:14:00,WH-N1,North,24.0,22.95,EMP-1328,SH-3,0.86
OPS-D-0008724,2026-03-12 23:45:00,WH-N1,North,24.0,13.87,EMP-1207,SH-3,1.0
OPS-D-0008725,2026-03-12T00:00:00+05:30,WH-N2,North,24.0,54.22,EMP-1315,SH-1,0.826
OPS-D-0008726,2026-03-12T01:43:00+05:30,WH-N2,North,24.0,9.54,EMP-1181,SH-1,0.849
OPS-D-0008727,1773262980000,WH-N2,North,24.0,18.8,EMP-1017,SH-3,0.723
OPS-D-0008728,2026-03-12T03:32:00+05:30,WH-N2,North,24.0,15.94,EMP-1239,SH-2,0.689
OPS-D-0008729,2026-03-12T04:29:00+05:30,WH-N2,North,24.0,19.78,EMP-1011,SH-2,0.611
OPS-D-0008730,2026-03-12T05:03:00+05:30,WH-N2,North,24.0,12.84,EMP-1056,SH-2,0.851
OPS-D-0008731,2026-03-12T06:14:00+05:30,WH-N2,North,24.0,17.32,EMP-1397,SH-1,0.808
OPS-D-0008732,2026-03-12 07:10:00,WH-N2,North,24.0,11.23,EMP-1349,SH-1,0.726
OPS-D-0008733,2026-03-12T08:09:00+05:30,WH-N2,North,24.0,20.64,EMP-1275,SH-3,0.662
OPS-D-0008734,2026-03-12T09:33:00+05:30,WH-N2,North,24.0,22.24,EMP-1191,SH-1,0.772
OPS-D-0008735,2026-03-12 10:14:00,WH-N2,North,24.0,17.66,EMP-1327,SH-3,0.818
OPS-D-0008736,2026-03-12T11:30:00+05:30,WH-N2,North,24.0,16.62,EMP-1008,SH-3,0.752
OPS-D-0008737,2026-03-12 12:24:00,WH-N2,North,24.0,21.31,EMP-1248,SH-3,0.713
OPS-D-0008738,2026-03-12 13:14:00,WH-N2,North,24.0,9.24,EMP-1042,SH-2,0.964
OPS-D-0008739,2026-03-12 14:22:00,WH-N2,North,24.0,22.01,EMP-1339,SH-2,0.955
OPS-D-0008740,2026-03-12T15:39:00+05:30,WH-N2,North,24.0,10.31,EMP-1294,SH-1,0.7
OPS-D-0008741,1773311400000,WH-N2,North,24.0,10.81,EMP-1242,SH-3,0.753
